ean,title,seller,seller_url,price_eur,delivery_eur,box_price_eur,scraped_at
8590804029182,Kotúč lamelový o 150 mm Z80 22155,KUTILOVO,,2.78,5.37,2.78,2026-04-20T19:39:59.702972+00:00
8590804029182,"Kotúč lamelový brúsny na kov a nerez Ø 150 x 22,22 mm, zrnitosť 80, FESTA",euronaradi,,3.51,5.30,2.78,2026-04-20T19:39:59.702972+00:00
8590804029182,Lamelový brúsny kotúč Festa Zirkon 150 mm P80,iBrusivo_cz,,3.81,5.80,2.78,2026-04-20T19:39:59.702972+00:00
8590804029182,Kotúč brúsny lamelový FESTA 150 Zrnitosť: P80,Shop_Garho,,4.96,7.55,2.78,2026-04-20T19:39:59.702972+00:00
8590804029182,"Kotúč lamelový brúsny na kov a nerez Ø 150 x 22,22 mm, zrnitosť 80, FESTA",VISOTRADE,,4.70,6.69,2.78,2026-04-20T19:39:59.702972+00:00
8590804029182,"Kotúč lamelový brúsny na kov a nerez Ø 150 x 22,22 mm, zrnitosť 80, FESTA",eoshop_market,,4.06,8.05,2.78,2026-04-20T19:39:59.702972+00:00
8590804001782,"Vrták priemer 4,5 x 115 predlžený 20245",KUTILOVO,,1.51,4.10,1.51,2026-04-20T19:41:58.903580+00:00
8590804001782,"Vrták do kovu predĺžený 4,5x115mm",VISOTRADE,,2.89,4.88,1.51,2026-04-20T19:41:58.903580+00:00
8590804001782,"Vrták do kovu predĺžený 4,5x115mm",eoshop_market,,3.35,5.34,1.51,2026-04-20T19:41:58.903580+00:00
8590804037255,"Korunka vykružovacia diamantová pr. 4,0 mm 24770",KUTILOVO,,1.35,3.94,1.35,2026-04-20T19:42:18.031792+00:00
8590804037255,Korunka vykružovacia FESTA karbidová 4mm stopka,iBrusivo_cz,,1.56,3.55,1.35,2026-04-20T19:42:18.031792+00:00
8590804037736,Kľúč 18 račňový kĺbový 17631,KUTILOVO,,6.26,8.85,6.26,2026-04-20T19:49:02.230704+00:00
8590804037736,Kľúč račňový kĺbový FESTA CrV 18mm 72T,iBrusivo_cz,,7.42,9.41,6.26,2026-04-20T19:49:02.230704+00:00
8590804040514,Kľúč 17 račňový Festa 17670,KUTILOVO,,5.19,7.78,5.19,2026-04-20T19:56:54.508802+00:00
8590804040514,Kľúč račňový FESTA CrV 17mm 72T,MCprofi,,5.03,6.82,5.19,2026-04-20T19:56:54.508802+00:00
8590804040514,FESTA Kľúč račňový CrV 17mm 72T 17670.01,DoktorKladivo,,5.71,7.70,5.19,2026-04-20T19:56:54.508802+00:00
8590804040514,Kľúč račňový FESTA CrV 17mm 72T,iBrusivo_cz,,6.15,8.14,5.19,2026-04-20T19:56:54.508802+00:00
8590804040514,Kľúč račňový FESTA CrV 17mm 72T,MCprofi,,5.03,6.82,5.19,2026-04-20T19:56:54.508802+00:00
8590804040484,Kľúč 14 račňový Festa 17667,KUTILOVO,,4.33,6.92,4.33,2026-04-20T19:58:13.562383+00:00
8590804040484,Kľúč račňový FESTA CrV 14mm 72T,MCprofi,,4.45,6.24,4.33,2026-04-20T19:58:13.562383+00:00
8590804040484,FESTA Kľúč račňový CrV 14mm 72T 17667.01,DoktorKladivo,,4.72,6.71,4.33,2026-04-20T19:58:13.562383+00:00
8590804040484,Kľúč račňový FESTA CrV 14mm 72T,iBrusivo_cz,,5.09,7.08,4.33,2026-04-20T19:58:13.562383+00:00
8590804040484,Kľúč račňový FESTA CrV 14mm 72T,MCprofi,,4.45,6.24,4.33,2026-04-20T19:58:13.562383+00:00
8590804092490,Nožnice na živé ploty a kríky Festa 44995,KUTILOVO,,12.89,15.48,12.89,2026-04-20T20:04:35.655912+00:00
8590804092490,Nožnice FESTA na živé ploty a kríky 44cm,iBrusivo_cz,,15.30,17.29,12.89,2026-04-20T20:04:35.655912+00:00
8590804041931,Plátno brúsne 230 x 280 mm P40 21732,KUTILOVO,,1.00,3.59,1.00,2026-04-20T20:06:27.945386+00:00
8590804041931,Plátno šmirgľové 230x280mm P40 10ks,iBrusivo_cz,,6.32,8.31,1.00,2026-04-20T20:06:27.945386+00:00
8590804041931,Plátno šmirgľové 230x280mm P40 10ks,MCprofi,,5.19,6.98,1.00,2026-04-20T20:06:27.945386+00:00
8590804029762,"Textília netkaná mulčovacia 1,6 x 100 m čierna 45553",KUTILOVO,,62.90,65.49,62.90,2026-04-20T20:07:18.871232+00:00
8590804029762,Netkaná textília 1.6x100m čierna 50g/m2,iBrusivo_cz,,72.15,74.14,62.90,2026-04-20T20:07:18.871232+00:00
8590804051220,"Vsuvka s vonkajším závitom 1/4"" 48080",KUTILOVO,,1.00,3.59,1.00,2026-04-20T20:07:54.313685+00:00
8590804051220,"Vsuvka s vonkajším závitom 1/4"" Ms",VISOTRADE,,2.40,4.39,1.00,2026-04-20T20:07:54.313685+00:00
8590804037323,Zdvihák 1 tona 26844,KUTILOVO,,20.25,22.84,20.25,2026-04-20T20:08:58.323391+00:00
8590804037323,Zdvihák nožnicový 1t (T10102),iBrusivo_cz,,24.10,26.09,20.25,2026-04-20T20:08:58.323391+00:00
8590804037323,Zdvihák nožnicový 1t (T10102),MCprofi,,20.74,22.53,20.25,2026-04-20T20:08:58.323391+00:00
8590804038580,Hladidlo PVC 250 x 130 hrubý molitan 34426(34216),KUTILOVO,,3.93,6.52,3.93,2026-04-20T20:14:40.371568+00:00
8590804038580,Hladítko FESTA molitan hrubý 250x130x20,MCprofi,,3.42,5.21,3.93,2026-04-20T20:14:40.371568+00:00
8590804038580,Hladítko FESTA molitan hrubý 250x130x20,iBrusivo_cz,,4.59,6.58,3.93,2026-04-20T20:14:40.371568+00:00
8590804038580,Hladítko FESTA molitan hrubý 250x130x20,MCprofi,,3.42,5.21,3.93,2026-04-20T20:14:40.371568+00:00
8590804041511,Zverák otočný 70 mm modelársky 23407,KUTILOVO,,15.86,18.45,15.86,2026-04-20T20:15:35.326513+00:00
8590804041511,Zverák mini otočný 70mm,MCprofi,,16.70,18.49,15.86,2026-04-20T20:15:35.326513+00:00
8590804041511,Zverák mini otočný 70mm,iBrusivo_cz,,19.50,21.49,15.86,2026-04-20T20:15:35.326513+00:00
8590804041511,Zverák mini otočný 70mm,MCprofi,,16.70,18.49,15.86,2026-04-20T20:15:35.326513+00:00
8590804041511,Zverák ručný otočný 70mm,VISOTRADE,,20.53,22.52,15.86,2026-04-20T20:15:35.326513+00:00
8590804041511,Zverák ručný otočný 70mm,eoshop_market,,22.95,24.94,15.86,2026-04-20T20:15:35.326513+00:00
8590804038962,Lyžica vymazávacia 80 mm Festa 31390,KUTILOVO,,2.95,5.54,2.95,2026-04-20T20:15:47.630396+00:00
8590804038962,FESTA Lyžica nerez vymazávacia gum.ručka 80mm 31390.01,DoktorKladivo,,3.36,5.35,2.95,2026-04-20T20:15:47.630396+00:00
8590804038962,Lyžica nerez vymazávacia FESTA gum.ručka 80mm,iBrusivo_cz,,3.56,5.55,2.95,2026-04-20T20:15:47.630396+00:00
8590804038962,Lyžica nerez vymazávacia FESTA gum.ručka 80mm,MCprofi,,2.76,4.55,2.95,2026-04-20T20:15:47.630396+00:00
8590804039037,Plachta PE 4 x 5 m P20 zelená 70 g/m2 25183,KUTILOVO,,7.30,9.89,7.30,2026-04-20T20:17:45.853922+00:00
8590804039037,PE plachta zakrývacia 4x5m 70g/1m2 zelená,iBrusivo_cz,,8.32,10.31,7.30,2026-04-20T20:17:45.853922+00:00
8590804041436,Pištol striekacia dolná VV71 48030,KUTILOVO,,17.56,20.15,17.56,2026-04-20T20:29:53.678727+00:00
8590804041436,Pištoľ striekacia FESTA dolná ALU 600ml,iBrusivo_cz,,21.51,23.50,17.56,2026-04-20T20:29:53.678727+00:00
8590804041436,Pištoľ striekacia FESTA dolná ALU 600ml,MCprofi,,18.47,20.26,17.56,2026-04-20T20:29:53.678727+00:00
8590804040637,Kálač 4 kg s násadou 19388,KUTILOVO,,25.31,27.90,25.31,2026-04-20T20:32:07.188078+00:00
8590804029199,Kotúč lamelový o 150 mm Z100 22156,KUTILOVO,,2.80,5.39,2.80,2026-04-20T20:36:13.256660+00:00
8590804029199,"Kotúč lamelový brúsny na kov a nerez Ø 150 x 22,23 mm, zrnitosť 100",euronaradi,,3.16,4.95,2.80,2026-04-20T20:36:13.256660+00:00
8590804029199,Lamelový brúsny kotúč Festa Zirkon 150 mm P100,iBrusivo_cz,,3.97,5.96,2.80,2026-04-20T20:36:13.256660+00:00
8590804029199,"Lamelový kot. pre nerez 150x22,2 hr.100 / balenie 1 ks",StrefaCZ,,3.89,5.88,2.80,2026-04-20T20:36:13.256660+00:00
8590804029199,Kotúč brúsny lamelový FESTA 150 Zrnitosť: P100,Shop_Garho,,4.93,7.52,2.80,2026-04-20T20:36:13.256660+00:00
8590804029199,"Kotúč lamelový brúsny na kov a nerez Ø 150 x 22,23 mm, zrnitosť 100, FESTA",eoshop_market,,5.42,7.41,2.80,2026-04-20T20:36:13.256660+00:00
8590804029199,"Festa Kotúč lamelový brúsny na kov a nerez O 150 x 22,23 mm, zrnitosť 100",TSBohemia,,3.55,5.94,2.80,2026-04-20T20:36:13.256660+00:00
8590804042518,Pištol na montážne peny Teflon Profi,KUTILOVO,,16.33,18.92,16.33,2026-04-20T20:43:30.649208+00:00
8590804042518,FESTA Pištoľ na PUR penu PROFI teflón 38018.01,DoktorKladivo,,18.45,20.44,16.33,2026-04-20T20:43:30.649208+00:00
8590804042518,Pištoľ na PUR penu FESTA PROFI teflón,Shop_Garho,,19.69,22.28,16.33,2026-04-20T20:43:30.649208+00:00
8590804042518,Pištoľ na PUR penu FESTA PROFI teflón,iBrusivo_cz,,19.38,21.37,16.33,2026-04-20T20:43:30.649208+00:00
8590804042518,"Pištoľ na PUR penu teflón, AP4, FESTA PROFI",euronaradi,,24.77,26.56,16.33,2026-04-20T20:43:30.649208+00:00
8590804046493,"Tkanina tieniaca 80 g 1,8 x 10 m 45453",KUTILOVO,,8.83,11.42,8.83,2026-04-20T20:44:58.243075+00:00
8590804046493,Tkanina tieniaca 1.8x10m 80g/m2 HDPE UV,iBrusivo_cz,,10.62,12.61,8.83,2026-04-20T20:44:58.243075+00:00
8590804046493,"Tkanina tieniaca HDPE, 80 g/m2, UV stabilná, 1,8 x 10 m, zelená",euronaradi,,10.48,19.47,8.83,2026-04-20T20:44:58.243075+00:00
8590804042082,Nôž elektrikársky FESTA zatvárací R,MCprofi,,3.75,5.54,3.75,2026-04-20T20:50:32.548643+00:00
8590804042082,Nôž elektrikársky FESTA R,iBrusivo_cz,,4.39,6.38,3.75,2026-04-20T20:50:32.548643+00:00
8590804042082,Nôž elektrikársky FESTA zatvárací R,MCprofi,,3.75,5.54,3.75,2026-04-20T20:50:32.548643+00:00
8590804024965,Hrable železné 14 zubov 304 zelené bez násady 61032 105,KUTILOVO,,3.32,5.91,3.32,2026-04-20T20:59:44.654612+00:00
8590804024965,Hrable kovové 14z R105,iBrusivo_cz,,3.94,5.93,3.32,2026-04-20T20:59:44.654612+00:00
8590804044277,Papier brúsny 115 x 280 mm P120 10 dier 5 ks 21754,KUTILOVO,,1.47,4.06,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,"Papier brúsny 115 x 280 mm, P60, 10 otvorov 5 ks",euronaradi,,1.46,3.17,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Papier brúsny 115 x 280 P100 10 dier 5 ks 21753,KUTILOVO,,1.61,4.20,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Papier brúsny 115x280 P 60 10 dier 5 ks 21751,KUTILOVO,,1.67,4.26,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Papier brúsny 115 x 280 P 40 10 dier 5 ks 21750,KUTILOVO,,2.05,4.64,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,"Papier brúsny 115 x 280 mm, P40, 10 otvorov 5 ks",euronaradi,,1.96,3.75,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Papier brúsny 115x280mm P100 10 otvorov 5ks,iBrusivo_cz,,1.93,3.92,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Papier brúsny 115x280mm P120 10 otvorov 5ks,iBrusivo_cz,,1.93,3.92,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Papier brúsny 115x280mm P60 10 otvorov 5ks,iBrusivo_cz,,1.97,3.96,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Papier brúsny 115x280mm P40 10 otvorov 5ks,iBrusivo_cz,,2.54,4.53,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Papier brúsny 115x280mm P120 10 otvorov 5ks,MCprofi,,1.32,3.11,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Papier brúsny 115x280mm P60 10 otvorov 5ks,MCprofi,,1.36,3.15,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,Maliarska pištoľ Levior,eoshop_market,,3.23,5.22,1.47,2026-04-20T21:00:10.085960+00:00
8590804044277,"Papier brúsny 115 x 280 mm, P40, 10 otvorov 5 ks",eoshop_market,,3.77,5.76,1.47,2026-04-20T21:00:10.085960+00:00
8590804044307,Papier brúsny 115 x 280 mm P120 10 dier 5 ks 21754,KUTILOVO,,1.47,4.06,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,"Papier brúsny 115 x 280 mm, P60, 10 otvorov 5 ks",euronaradi,,1.46,3.17,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Papier brúsny 115 x 280 P100 10 dier 5 ks 21753,KUTILOVO,,1.61,4.20,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Papier brúsny 115x280 P 60 10 dier 5 ks 21751,KUTILOVO,,1.67,4.26,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Papier brúsny 115 x 280 P 40 10 dier 5 ks 21750,KUTILOVO,,2.05,4.64,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,"Papier brúsny 115 x 280 mm, P40, 10 otvorov 5 ks",euronaradi,,1.96,3.75,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Papier brúsny 115x280mm P100 10 otvorov 5ks,iBrusivo_cz,,1.93,3.92,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Papier brúsny 115x280mm P120 10 otvorov 5ks,iBrusivo_cz,,1.93,3.92,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Papier brúsny 115x280mm P60 10 otvorov 5ks,iBrusivo_cz,,1.97,3.96,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Papier brúsny 115x280mm P40 10 otvorov 5ks,iBrusivo_cz,,2.54,4.53,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Papier brúsny 115x280mm P120 10 otvorov 5ks,MCprofi,,1.32,3.11,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Papier brúsny 115x280mm P60 10 otvorov 5ks,MCprofi,,1.36,3.15,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,Maliarska pištoľ Levior,eoshop_market,,3.23,5.22,1.47,2026-04-20T21:01:01.082608+00:00
8590804044307,"Papier brúsny 115 x 280 mm, P40, 10 otvorov 5 ks",eoshop_market,,3.77,5.76,1.47,2026-04-20T21:01:01.082608+00:00
8590804042204,Sekáč 250 mm plochý CrV 19411,KUTILOVO,,6.85,9.44,6.85,2026-04-20T21:06:49.056542+00:00
8590804042204,Sekáč FESTA CrV plochý 25x250mm,iBrusivo_cz,,8.27,10.26,6.85,2026-04-20T21:06:49.056542+00:00
8590804042204,Sekáč plochý 250x25mm FESTA,VISOTRADE,,8.65,10.64,6.85,2026-04-20T21:06:49.056542+00:00
8590804042204,Dláta plochá Festa 25x250mm CrV Festa,eoshop_market,,10.09,12.08,6.85,2026-04-20T21:06:49.056542+00:00
8590804038481,Hladidlo PVC 220 x 130 morská huba 34455,KUTILOVO,,3.88,6.47,3.88,2026-04-20T21:07:21.005881+00:00
8590804038481,Hladítko FESTA huba morská 220x130x30,MCprofi,,3.59,5.38,3.88,2026-04-20T21:07:21.005881+00:00
8590804038481,Hladítko huba morská 220x130x30 mm,Obchudek_KUZEL,,3.65,5.64,3.88,2026-04-20T21:07:21.005881+00:00
8590804038481,Hladítko FESTA huba morská 220x130x30,iBrusivo_cz,,4.51,6.50,3.88,2026-04-20T21:07:21.005881+00:00
8590804038481,Hladítko FESTA huba morská 220x130x30,MCprofi,,3.59,5.38,3.88,2026-04-20T21:07:21.005881+00:00
8590804043713,"Vrták priemer 4,2 2913/338 Hss-G W9 19562",KUTILOVO,,1.45,4.04,1.45,2026-04-20T21:10:13.695419+00:00
8590804047230,Skrutkovač plochý 8 x 175 VDE 1000 V 18092,KUTILOVO,,3.80,6.39,3.80,2026-04-20T21:13:37.676163+00:00
8590804047230,Skrutkovač elektro FESTA CrV S 8x175mm VDE 1kV,MCprofi,,3.59,5.38,3.80,2026-04-20T21:13:37.676163+00:00
8590804047230,Skrutkovač elektro FESTA CrV S 8x175mm VDE 1kV,iBrusivo_cz,,4.51,6.50,3.80,2026-04-20T21:13:37.676163+00:00
8590804047230,Skrutkovač elektro FESTA CrV S 8x175mm VDE 1kV,MCprofi,,3.59,5.38,3.80,2026-04-20T21:13:37.676163+00:00
8590804050049,Rukavice nylonové - Latex vel.10 50537,KUTILOVO,,1.89,4.48,1.89,2026-04-20T21:15:31.135123+00:00
8590804050049,LEVIOR Rukavice nylonové máčané v LATEXOVEJ pene vel.10 50537.01,DoktorKladivo,,2.25,4.24,1.89,2026-04-20T21:15:31.135123+00:00
8590804050049,Rukavice nylonové máčané v LATEXOVEJ pene vel.10,iBrusivo_cz,,2.17,4.16,1.89,2026-04-20T21:15:31.135123+00:00
8590804039464,Článok Rapid 5mm 51242,KUTILOVO,,1.00,3.59,1.00,2026-04-20T21:19:00.419432+00:00
8590804048381,"Jamkovač 2,5 mm 19477",KUTILOVO,,1.67,4.26,1.67,2026-04-20T21:23:21.425132+00:00
8590804048381,Jamkárik FESTA CrV 2.5mm,MCprofi,,1.65,3.44,1.67,2026-04-20T21:23:21.425132+00:00
8590804048381,Jamkárik FESTA CrV 2.5mm,iBrusivo_cz,,2.30,4.29,1.67,2026-04-20T21:23:21.425132+00:00
8590804048381,Jamkárik FESTA CrV 2.5mm,MCprofi,,1.65,3.44,1.67,2026-04-20T21:23:21.425132+00:00
8590804047124,Skrutkovač krížový PH1 x 80 VDE 1000 V Festa 18081,KUTILOVO,,2.33,4.92,2.33,2026-04-20T21:25:13.968218+00:00
8590804047124,Skrutkovač elektro FESTA CrV PH 1x80mm VDE 1kV,iBrusivo_cz,,3.11,5.10,2.33,2026-04-20T21:25:13.968218+00:00
8590804047735,"Kľúč 710.S 14,0 predĺžený s guličkou Festa 18589",KUTILOVO,,4.04,6.63,4.04,2026-04-20T21:27:20.097283+00:00
8590804047735,Kľúč L inbus FESTA s guľôčkou CrV 14mm 55x265mm,iBrusivo_cz,,4.80,6.79,4.04,2026-04-20T21:27:20.097283+00:00
8590804047735,Kľúč L inbus FESTA s guličkou CrV 14mm 55x265mm,MCprofi,,3.83,5.62,4.04,2026-04-20T21:27:20.097283+00:00
8590804050476,Kliešte očkové 120 mm Festa 17045,KUTILOVO,,2.12,4.71,2.12,2026-04-20T21:27:33.535659+00:00
8590804050476,Kliešte očkové FESTA mini 120mm,iBrusivo_cz,,2.59,4.58,2.12,2026-04-20T21:27:33.535659+00:00
8590804050476,Kliešte očkové mini 120mm FESTA,VISOTRADE,,3.87,5.86,2.12,2026-04-20T21:27:33.535659+00:00
8590804050476,Kliešte očkové mini 120mm FESTA,eoshop_market,,4.07,6.06,2.12,2026-04-20T21:27:33.535659+00:00
8590804047292,Nožnice na vetvy TW 7101 prevodové 44991,KUTILOVO,,30.34,32.93,30.34,2026-04-20T21:28:09.018655+00:00
8590804047292,Nožnice WINLAND na vetvy prevodové 76cm (7101),MCprofi,,31.29,33.08,30.34,2026-04-20T21:28:09.018655+00:00
8590804047292,Nožnice WINLAND na vetvy prevodové 76cm (7101),iBrusivo_cz,,36.09,38.08,30.34,2026-04-20T21:28:09.018655+00:00
8590804047292,Nožnice WINLAND na vetvy prevodové 76cm (7101),MCprofi,,31.29,33.08,30.34,2026-04-20T21:28:09.018655+00:00
8590804042846,Hladidlo PVC 280 x 140 morská huba 34413,KUTILOVO,,4.47,7.06,4.47,2026-04-20T21:28:47.836295+00:00
8590804042846,Hladítko FESTA morská raster 280x140x30,iBrusivo_cz,,5.20,7.19,4.47,2026-04-20T21:28:47.836295+00:00
8590804042846,Hladítko FESTA huba morská raster 280x140x30,MCprofi,,4.20,5.99,4.47,2026-04-20T21:28:47.836295+00:00
8590804034032,Skrutkovač Flexi na bity 18451,KUTILOVO,,4.39,6.98,4.39,2026-04-20T21:29:01.593008+00:00
8590804034032,"Skrutkovač flexibilný na bit 1/4""",MCprofi,,4.20,5.99,4.39,2026-04-20T21:29:01.593008+00:00
8590804034032,"LEVIOR Skrutkovač flexibilný na bit 1/4"" 18451.01",DoktorKladivo,,4.86,6.85,4.39,2026-04-20T21:29:01.593008+00:00
8590804034032,"Skrutkovač flexibilný na bit 1/4""",iBrusivo_cz,,5.21,7.20,4.39,2026-04-20T21:29:01.593008+00:00
8590804034032,"Skrutkovač flexibilný na bit 1/4""",MCprofi,,4.20,5.99,4.39,2026-04-20T21:29:01.593008+00:00
8590804046813,Matice M6 DIN934 Zn 100 ks 55352,KUTILOVO,,1.63,4.22,1.63,2026-04-20T21:29:35.525991+00:00
8590804046813,Matica M6 100ks ZN DIN 934,iBrusivo_cz,,1.88,3.87,1.63,2026-04-20T21:29:35.525991+00:00
8590804046837,Matica M10 DIN934 Zn 100 ks 55354,KUTILOVO,,3.60,6.19,3.60,2026-04-20T21:30:10.994561+00:00
8590804046837,Matica M10 100ks ZN DIN 934,iBrusivo_cz,,4.38,6.37,3.60,2026-04-20T21:30:10.994561+00:00
8590804046837,Levior Matica M10 100ks ZN DIN 934,Shop_Garho,,4.93,7.52,3.60,2026-04-20T21:30:10.994561+00:00
8590804046837,Matica M10 100ks ZN DIN 934,MCprofi,,3.50,5.29,3.60,2026-04-20T21:30:10.994561+00:00
8590804046844,Matica M12 DIN934 Zn 100 ks 55355,KUTILOVO,,5.21,7.80,5.21,2026-04-20T21:30:24.338847+00:00
8590804046844,Matica M12 100ks ZN DIN 934,MCprofi,,5.28,7.07,5.21,2026-04-20T21:30:24.338847+00:00
8590804046844,Levior Matica M12 100ks ZN DIN 934,Shop_Garho,,6.15,8.74,5.21,2026-04-20T21:30:24.338847+00:00
8590804046844,Matica M12 100ks ZN DIN 934,iBrusivo_cz,,6.43,8.42,5.21,2026-04-20T21:30:24.338847+00:00
8590804046844,Matica M12 100ks ZN DIN 934,MCprofi,,5.28,7.07,5.21,2026-04-20T21:30:24.338847+00:00
8590804046851,Matica M14 DIN934 Zn 100 ks 55356,KUTILOVO,,8.45,11.04,8.45,2026-04-20T21:30:37.854449+00:00
8590804046851,Matica M14 100ks ZN DIN 934,MCprofi,,9.81,11.60,8.45,2026-04-20T21:30:37.854449+00:00
8590804046851,Matica M14 100ks ZN DIN 934,iBrusivo_cz,,10.61,12.60,8.45,2026-04-20T21:30:37.854449+00:00
8590804046851,Matica M14 100ks ZN DIN 934,MCprofi,,9.81,11.60,8.45,2026-04-20T21:30:37.854449+00:00
8590804049722,Kliešte 280mm nitovacie pákové,KUTILOVO,,15.76,18.35,15.76,2026-04-20T21:30:50.688663+00:00
8590804049722,Kliešte nitovací pák. FESTA CrMo 2.4-4.8mm,iBrusivo_cz,,19.75,21.74,15.76,2026-04-20T21:30:50.688663+00:00
8590804044130,Zvierka stolárska 2200 plastová rukoväť 23685,KUTILOVO,,53.89,56.48,53.89,2026-04-20T21:32:58.037587+00:00
8590804046530,"Páska trasovacia 50 mm x 0,15 mm x 50 m žltá 38949",KUTILOVO,,5.68,8.27,5.68,2026-04-20T21:33:37.870698+00:00
8590804046530,Páska trasovacia 50x0.15mmx50m žltá,iBrusivo_cz,,6.93,8.92,5.68,2026-04-20T21:33:37.870698+00:00
8590804046530,Páska trasovacia 50x0.15mmx50m žltá,MCprofi,,5.73,7.52,5.68,2026-04-20T21:33:37.870698+00:00
8590804050483,Stierka klin 120 31467 nerez,KUTILOVO,,2.00,4.59,2.00,2026-04-20T21:34:32.506943+00:00
8590804050483,Špachtľa nerez FESTA drev.ručka 120mm,iBrusivo_cz,,2.41,4.40,2.00,2026-04-20T21:34:32.506943+00:00
8590804028543,Vrták SDS Plus 20x1000 4br. 20791,KUTILOVO,,16.70,19.29,16.70,2026-04-20T21:35:06.394396+00:00
8590804028543,"Vrták 4brit Festa SDS+ 20,0 x 1000 / balenie 1 ks",StrefaCZ,,21.76,23.75,16.70,2026-04-20T21:35:06.394396+00:00
8590804044789,"Vrták priemer 4,5 4341 HSS 19708",KUTILOVO,,1.00,3.59,1.00,2026-04-20T21:35:19.001786+00:00
8590804045380,"Vrták priemer 10,5 4341 HSS 19768",KUTILOVO,,2.70,5.29,2.70,2026-04-20T21:36:42.254566+00:00
8590804045380,Vrták FESTA HSS 4341 Priemer: 10.50 mm,Shop_Garho,,4.93,7.52,2.70,2026-04-20T21:36:42.254566+00:00
8590804045465,"Vrták priemer 11,5 4341 HSS 19776",KUTILOVO,,3.24,5.83,3.24,2026-04-20T21:36:56.379741+00:00
8590804045465,Vrták FESTA HSS 4341 Priemer: 11.50 mm,Shop_Garho,,4.93,7.52,3.24,2026-04-20T21:36:56.379741+00:00
8590804045465,"Vrták do kovu špirálový, 11,50 mm HSS 4241",eoshop_market,,22.44,26.43,3.24,2026-04-20T21:36:56.379741+00:00
8590804046301,"Vrece PE 600 x 800 x 0,04 mm 65 l igelitové čierne 25 ks 38052",KUTILOVO,,3.08,5.67,3.08,2026-04-20T21:37:09.968083+00:00
8590804046301,"Vrecká na odpadky, 600 x 800 x 0,04 mm, 65 l, 25 ks",euronaradi,,3.43,5.22,3.08,2026-04-20T21:37:09.968083+00:00
8590804050575,Rýľ špicatý s kovovou násadou 61006 €,KUTILOVO,,13.10,15.69,13.10,2026-04-20T21:37:23.475323+00:00
8590804050575,Rýľ špicatý FESTA STEEL 19x28cm,MCprofi,,12.78,14.57,13.10,2026-04-20T21:37:23.475323+00:00
8590804047339,Kľúč 3110 30 x34 CrV vidlicový obojstranný 17564,KUTILOVO,,5.92,8.51,5.92,2026-04-20T21:37:36.663833+00:00
8590804047339,Kľúč otvorený FESTA CrV 30x34mm,MCprofi,,6.06,7.85,5.92,2026-04-20T21:37:36.663833+00:00
8590804047339,Kľúč otvorený FESTA CrV 30x34mm,MCprofi,,6.06,7.85,5.92,2026-04-20T21:37:36.663833+00:00
8590804047339,Kľúč otvorený FESTA CrV 30x34mm,iBrusivo_cz,,6.92,8.91,5.92,2026-04-20T21:37:36.663833+00:00
8590804028970,Sekáč plochý SDS MAX 18 x 600 x 40 mm 20946,KUTILOVO,,7.67,10.26,7.67,2026-04-20T21:38:35.004857+00:00
8590804028970,Sekáč plochý FESTA SDS MAX 40x600mm,iBrusivo_cz,,9.55,11.54,7.67,2026-04-20T21:38:35.004857+00:00
8590804048480,Dláto 38 / 290 mm CrV s drevenou rukoväťou 19502,KUTILOVO,,5.62,8.21,5.62,2026-04-20T21:39:29.553624+00:00
8590804048480,Dláto FESTA CrV 38mm/290mm,iBrusivo_cz,,6.69,8.68,5.62,2026-04-20T21:39:29.553624+00:00
8590804048480,Dláto FESTA CrV 38mm/290mm,Shop_Garho,,7.26,9.85,5.62,2026-04-20T21:39:29.553624+00:00
8590804047063,Pištoľ vytláčacia Profi 38013,KUTILOVO,,6.49,9.08,6.49,2026-04-20T21:40:04.204092+00:00
8590804047063,"Pištoľ vytlačovacia plná, CP6, FESTA",euronaradi,,9.81,11.60,6.49,2026-04-20T21:40:04.204092+00:00
